time siteid longitude latitude elevation aod_int_1640nm aod_int_1240nm aod_int_870nm aod_int_670nm aod_int_550nm aod_int_470nm aod_int_440nm
"2021-07-30 05:33:16" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.07036822296711298 0.08808617995579382 0.11133 0.12930689283748614 0.15632798415989824 0.18618738484242822 0.200397
"2021-07-30 05:39:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.06872411601486443 0.0871144990191248 0.111179 0.1297256138239241 0.15643052843279437 0.18633780065881583 0.20069800000000002
"2021-07-30 05:44:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.06675274272349305 0.08614149746434654 0.110378 0.12827870491528764 0.15459101538854522 0.1838903279124567 0.197858
"2021-07-30 05:46:17" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.06934088258793941 0.0868660220144917 0.110008 0.12798909346232784 0.15387227352329227 0.18283667090813713 0.196715
"2021-07-30 05:49:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.06611802324584685 0.08647857253633526 0.110748 0.1278345778607654 0.15404421352312506 0.18314797519040515 0.197017
"2021-07-30 05:54:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.06627639605737312 0.08678531178575738 0.11119100000000001 0.12833122050015638 0.15391355462321124 0.18317424566204915 0.197234
"2021-07-30 05:59:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.06217710539829074 0.08500956918783445 0.11044100000000001 0.12698457024875295 0.15244707649850792 0.18116208994778965 0.194863
"2021-07-30 06:01:18" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.061522157655437636 0.08447490206390688 0.109651 0.12570950012895585 0.15036387594906056 0.17835667023167728 0.19181700000000002
"2021-07-30 06:10:41" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.06078671352829726 0.08327230020398244 0.107098 0.12160804955093026 0.14426666971808483 0.17039080469185994 0.182971
"2021-07-30 06:24:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.0525750491559913 0.08038345231781158 0.10583900000000002 0.11793993687933947 0.13924386442176065 0.1640148392744068 0.175926
"2021-07-30 06:29:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.0553742624437097 0.0820306284413797 0.10694300000000001 0.11928262467513026 0.14030409932275548 0.16468209961755959 0.176422
"2021-07-30 06:38:47" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.056955491599574484 0.08135672009766554 0.10398299999999999 0.11503141283617732 0.13458822695242192 0.1574604508252145 0.168429
"2021-07-30 06:48:31" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.05192996646074617 0.08153200231164846 0.107368 0.11839836003597902 0.13821981716087026 0.1618741932754087 0.17336700000000002
"2021-07-30 06:54:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.05603453064341704 0.08332789565137053 0.10825499999999999 0.12002879955968525 0.13954754008660966 0.163767002681421 0.175752
"2021-07-30 06:59:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.053440817411609505 0.08273025468436371 0.108616 0.1199879879974219 0.13940227608260725 0.1632981272280451 0.175034
"2021-07-30 07:04:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.05139128382581947 0.08124784919217147 0.10709 0.1178878630926064 0.13680560865236827 0.1598848734115707 0.171172
"2021-07-30 07:09:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.04642170862568208 0.07945384541010217 0.10707 0.11759046306001825 0.1365448369455602 0.16017964983034996 0.171798
"2021-07-30 07:14:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.041157584622738205 0.07571105252875637 0.103967 0.11404580897153604 0.13258172738195595 0.15573687097194855 0.16713699999999998
"2021-07-30 07:19:19" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.04419934857554016 0.07860843255175158 0.106995 0.11740024193402677 0.13657482916912578 0.16049488423959518 0.172245
"2021-07-30 07:24:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.04171072340069158 0.07813714621896084 0.10748699999999999 0.1174807640955985 0.13663770684263235 0.16051142569349716 0.172211
"2021-07-30 07:33:44" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.04405641589835577 0.07829158941727186 0.106226 0.11614620545207485 0.13569679421180916 0.15934713402340225 0.170955
"2021-07-30 07:43:34" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.03986145231167702 0.0761682326560334 0.104796 0.1138575822412508 0.132515688518452 0.15582669295831783 0.16733399999999998
"2021-07-30 07:49:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.04309540351106532 0.07931328070858285 0.10834200000000001 0.11806142698031971 0.1371240922442086 0.160990750852955 0.172758
"2021-07-30 07:54:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.040172145750669644 0.07593358652329839 0.104637 0.11428132477906196 0.13258030844880586 0.15555073550161455 0.166953
"2021-07-30 07:59:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.03524064906907885 0.07486394474279388 0.10569100000000001 0.1149525912919351 0.1335749347093253 0.15676752613784142 0.168251
"2021-07-30 08:04:20" Finokalia-FKL 25.669762 35.337711999999996 258.0 0.036568274574218365 0.07527929888630214 0.10544400000000001 0.11457482612243763 0.13341342553759017 0.15734376840643743 0.169262
